reviewer_initials,study_ID,full_citation,Journal,publication_year,country,international_collaboration,DOI,publication_type,random_assignment,blind_measurement,protocol_registration,raw_data_availability,source_code_availability,funding_disclosed,funding_potential_COI,COI_disclosed,species,experimental_system,experimental_unit,intervention_name,intervention_category,probiotic,mineral,vitamin ,algal_species,multiple_inclusion_levels,control_diet,outcome_comment,outcome_category,repeated_measures,study_conditions,challenge_category,Notes
RP,S132,"Wu, C., Wang, J., Xu, W., Zhang, W., & Mai, K. (2014).Dietary ascorbic acid modulates the expression profile of stress
protein genes in hepatopancreas of adult Pacific abalone Haliotis discus
hannai Ino. Fish and Shellfish Immunology, 41(2). https://doi.org/10.1016/j.fsi.2014.08.026",Fish and Shellfish Immunology,2014,China,No,doi.org/10.1016/j.fsi.2014.08.026,Primary literature,Yes,No,No,No,No,Yes,No,No COI statement,Haliotis discus hannai,Laboratory ,Tank-based,ascorbic acid (vitamin C),Vitamin,,,vitamin C,,Yes,Reference levels of supplement,,Gene expression,No,Basal,Not applicable,
RP,S133,"Wu, C., Mai, K., Zhang, W., Ai, Q., Xu, W., Wang, X., Ma, H., & Liufu, Z. (2010). Molecular cloning, characterization and mRNA expression of selenium-dependent glutathione peroxidase from abalone Haliotis discus hannai Ino in response to dietary selenium, zinc and iron. Comparative Biochemistry and Physiology - C Toxicology and Pharmacology, 152(2). https://doi.org/10.1016/j.cbpc.2010.03.007",Comparative Biochemistry and Physiology - C Toxicology and Pharmacology,2010,China,No,doi.org/10.1016/j.cbpc.2010.03.007,Primary literature,Yes,No,No,No,No,Yes,No,No COI statement,Haliotis discus hannai,Laboratory ,Tank-based,iron,Mineral,,iron,,,Yes,Reference levels of supplement,,Gene expression,No,Basal,Not applicable,
RP,S133,"Wu, C., Mai, K., Zhang, W., Ai, Q., Xu, W., Wang, X., Ma, H., & Liufu, Z. (2010). Molecular cloning, characterization and mRNA expression of selenium-dependent glutathione peroxidase from abalone Haliotis discus hannai Ino in response to dietary selenium, zinc and iron. Comparative Biochemistry and Physiology - C Toxicology and Pharmacology, 152(2). https://doi.org/10.1016/j.cbpc.2010.03.007",Comparative Biochemistry and Physiology - C Toxicology and Pharmacology,2010,China,No,doi.org/10.1016/j.cbpc.2010.03.007,Primary literature,Yes,No,No,No,No,Yes,No,No COI statement,Haliotis discus hannai,Laboratory ,Tank-based,iron,Mineral,,iron,,,Yes,Reference levels of supplement,T-AOC,Antioxidant activity / oxidants,No,Basal,Not applicable,
RP,S133,"Wu, C., Mai, K., Zhang, W., Ai, Q., Xu, W., Wang, X., Ma, H., & Liufu, Z. (2010). Molecular cloning, characterization and mRNA expression of selenium-dependent glutathione peroxidase from abalone Haliotis discus hannai Ino in response to dietary selenium, zinc and iron. Comparative Biochemistry and Physiology - C Toxicology and Pharmacology, 152(2). https://doi.org/10.1016/j.cbpc.2010.03.007",Comparative Biochemistry and Physiology - C Toxicology and Pharmacology,2010,China,No,doi.org/10.1016/j.cbpc.2010.03.007,Primary literature,Yes,No,No,No,No,Yes,No,No COI statement,Haliotis discus hannai,Laboratory ,Tank-based,selenium ,Mineral,,selenium,,,Yes,Reference levels of supplement,,Gene expression,No,Basal,Not applicable,
RP,S133,"Wu, C., Mai, K., Zhang, W., Ai, Q., Xu, W., Wang, X., Ma, H., & Liufu, Z. (2010). Molecular cloning, characterization and mRNA expression of selenium-dependent glutathione peroxidase from abalone Haliotis discus hannai Ino in response to dietary selenium, zinc and iron. Comparative Biochemistry and Physiology - C Toxicology and Pharmacology, 152(2). https://doi.org/10.1016/j.cbpc.2010.03.007",Comparative Biochemistry and Physiology - C Toxicology and Pharmacology,2010,China,No,doi.org/10.1016/j.cbpc.2010.03.007,Primary literature,Yes,No,No,No,No,Yes,No,No COI statement,Haliotis discus hannai,Laboratory ,Tank-based,selenium ,Mineral,,selenium,,,Yes,Reference levels of supplement,T-AOC,Antioxidant activity / oxidants,No,Basal,Not applicable,
RP,S133,"Wu, C., Mai, K., Zhang, W., Ai, Q., Xu, W., Wang, X., Ma, H., & Liufu, Z. (2010). Molecular cloning, characterization and mRNA expression of selenium-dependent glutathione peroxidase from abalone Haliotis discus hannai Ino in response to dietary selenium, zinc and iron. Comparative Biochemistry and Physiology - C Toxicology and Pharmacology, 152(2). https://doi.org/10.1016/j.cbpc.2010.03.007",Comparative Biochemistry and Physiology - C Toxicology and Pharmacology,2010,China,No,doi.org/10.1016/j.cbpc.2010.03.007,Primary literature,Yes,No,No,No,No,Yes,No,No COI statement,Haliotis discus hannai,Laboratory ,Tank-based,zinc,Mineral,,zinc,,,Yes,Reference levels of supplement,,Gene expression,No,Basal,Not applicable,
RP,S133,"Wu, C., Mai, K., Zhang, W., Ai, Q., Xu, W., Wang, X., Ma, H., & Liufu, Z. (2010). Molecular cloning, characterization and mRNA expression of selenium-dependent glutathione peroxidase from abalone Haliotis discus hannai Ino in response to dietary selenium, zinc and iron. Comparative Biochemistry and Physiology - C Toxicology and Pharmacology, 152(2). https://doi.org/10.1016/j.cbpc.2010.03.007",Comparative Biochemistry and Physiology - C Toxicology and Pharmacology,2010,China,No,doi.org/10.1016/j.cbpc.2010.03.007,Primary literature,Yes,No,No,No,No,Yes,No,No COI statement,Haliotis discus hannai,Laboratory ,Tank-based,zinc,Mineral,,zinc,,,Yes,Reference levels of supplement,T-AOC,Antioxidant activity / oxidants,No,Basal,Not applicable,
RP,S134,"Wu, C. L., Zhang, W. B., Mai, K. Sen, Liang, X. F., Xu, W., Wang, J., & Ma, H. M. (2010). Molecular cloning, characterization and mRNA expression of selenium-binding protein in abalone (Haliotis discus hannai Ino): Response to dietary selenium, iron and zinc. Fish and Shellfish Immunology, 29(1). https://doi.org/10.1016/j.fsi.2010.02.028",Fish and Shellfish Immunology,2010,China,No,doi.org/10.1016/j.fsi.2010.02.030,Primary literature,Yes,No,No,No,No,Yes,No,No COI statement,Haliotis discus hannai,Laboratory ,Tank-based,iron,Mineral,,iron,,,Yes,Reference levels of supplement,,Gene expression,No,Basal,Not applicable,
RP,S134,"Wu, C. L., Zhang, W. B., Mai, K. Sen, Liang, X. F., Xu, W., Wang, J., & Ma, H. M. (2010). Molecular cloning, characterization and mRNA expression of selenium-binding protein in abalone (Haliotis discus hannai Ino): Response to dietary selenium, iron and zinc. Fish and Shellfish Immunology, 29(1). https://doi.org/10.1016/j.fsi.2010.02.028",Fish and Shellfish Immunology,2010,China,No,doi.org/10.1016/j.fsi.2010.02.028,Primary literature,Yes,No,No,No,No,Yes,No,No COI statement,Haliotis discus hannai,Laboratory ,Tank-based,selenium ,Mineral,,selenium,,,Yes,Reference levels of supplement,,Gene expression,No,Basal,Not applicable,
RP,S134,"Wu, C. L., Zhang, W. B., Mai, K. Sen, Liang, X. F., Xu, W., Wang, J., & Ma, H. M. (2010). Molecular cloning, characterization and mRNA expression of selenium-binding protein in abalone (Haliotis discus hannai Ino): Response to dietary selenium, iron and zinc. Fish and Shellfish Immunology, 29(1). https://doi.org/10.1016/j.fsi.2010.02.028",Fish and Shellfish Immunology,2010,China,No,doi.org/10.1016/j.fsi.2010.02.029,Primary literature,Yes,No,No,No,No,Yes,No,No COI statement,Haliotis discus hannai,Laboratory ,Tank-based,zinc,Mineral,,zinc,,,Yes,Reference levels of supplement,,Gene expression,No,Basal,Not applicable,
RP,S135,"Wu, G., Mai, K., Tan, B., & Zhu, W. (2002). Dietary biotin requirement of juvenile abalone, Haliotis discus hannai Ino. Journal of Shellfish Research, 21(1).",Journal of Shellfish Research,2002,China,No,NA,Primary literature,Yes,No,No,No,No,Yes,No,No COI statement,Haliotis discus hannai,Laboratory ,"Basket, cage and/or net",biotin,Vitamin,,,vitamin B,,Yes,Reference levels of supplement,survival,Survival,No,Basal,Not applicable,
RP,S135,"Wu, G., Mai, K., Tan, B., & Zhu, W. (2002). Dietary biotin requirement of juvenile abalone, Haliotis discus hannai Ino. Journal of Shellfish Research, 21(1).",Journal of Shellfish Research,2002,China,No,NA,Primary literature,Yes,No,No,No,No,Yes,No,No COI statement,Haliotis discus hannai,Laboratory ,"Basket, cage and/or net",biotin,Vitamin,,,vitamin B,,Yes,Reference levels of supplement,"Weight gain, shell length increase, SGR, DISL",Growth performance parameter,No,Basal,Not applicable,
RP,S135,"Wu, G., Mai, K., Tan, B., & Zhu, W. (2002). Dietary biotin requirement of juvenile abalone, Haliotis discus hannai Ino. Journal of Shellfish Research, 21(1).",Journal of Shellfish Research,2002,China,No,NA,Primary literature,Yes,No,No,No,No,Yes,No,No COI statement,Haliotis discus hannai,Laboratory ,"Basket, cage and/or net",biotin,Vitamin,,,vitamin B,,Yes,Reference levels of supplement,"Proximate composition, biotin assimilation",Nutrient assimilation and digestability,No,Basal,Not applicable,
RP,S135,"Wu, G., Mai, K., Tan, B., & Zhu, W. (2002). Dietary biotin requirement of juvenile abalone, Haliotis discus hannai Ino. Journal of Shellfish Research, 21(1).",Journal of Shellfish Research,2002,China,No,NA,Primary literature,Yes,No,No,No,No,Yes,No,No COI statement,Haliotis discus hannai,Laboratory ,"Basket, cage and/or net",biotin,Vitamin,,,vitamin B,,Yes,Reference levels of supplement,"Pyruvate carboxylase, acetyl-CoA",Metabolic performance,No,Basal,Not applicable,
RP,S136,"Zhang, W., Chen, Q., Mai, K., Xu, W., Wang, X., & Liufu, Z. (2010). Effects of dietary ?-lipoic acid on the growth and antioxidative responses of juvenile abalone Haliotis discus hannai Ino. Aquaculture Research, 41(11). https://doi.org/10.1111/j.1365-2109.2010.02592.x",Aquaculture Research,2010,China,No,doi.org/10.1111/j.1365-2109.2010.02592.x,Primary literature,Yes,No,No,No,No,Yes,No,No COI statement,Haliotis discus hannai,Laboratory ,Tank-based,α-lipoic acid,Fatty acids,,,,,Yes,Reference levels of supplement,survival,Survival,No,Basal,Not applicable,
RP,S136,"Zhang, W., Chen, Q., Mai, K., Xu, W., Wang, X., & Liufu, Z. (2010). Effects of dietary ?-lipoic acid on the growth and antioxidative responses of juvenile abalone Haliotis discus hannai Ino. Aquaculture Research, 41(11). https://doi.org/10.1111/j.1365-2109.2010.02592.x",Aquaculture Research,2010,China,No,doi.org/10.1111/j.1365-2109.2010.02592.x,Primary literature,Yes,No,No,No,No,Yes,No,No COI statement,Haliotis discus hannai,Laboratory ,Tank-based,α-lipoic acid,Fatty acids,,,,,Yes,Reference levels of supplement,"Weight gain, WGR",Growth performance parameter,No,Basal,Not applicable,
RP,S136,"Zhang, W., Chen, Q., Mai, K., Xu, W., Wang, X., & Liufu, Z. (2010). Effects of dietary ?-lipoic acid on the growth and antioxidative responses of juvenile abalone Haliotis discus hannai Ino. Aquaculture Research, 41(11). https://doi.org/10.1111/j.1365-2109.2010.02592.x",Aquaculture Research,2010,China,No,doi.org/10.1111/j.1365-2109.2010.02592.x,Primary literature,Yes,No,No,No,No,Yes,No,No COI statement,Haliotis discus hannai,Laboratory ,Tank-based,α-lipoic acid,Fatty acids,,,,,Yes,Reference levels of supplement,"CAT, MDA, GPx, SOD, TAOC, GLT",Antioxidant activity / oxidants,Yes,Basal,Not applicable,
RP,S137,"Ju, Z. Y., Deng, D. F., Viljoen, C., & Forster, I. P. (2017). Effects of algae and shell pigment extract-supplemented diets on shell pigmentation and growth performance of Pacific abalone, Haliotis discus hannai. Journal of the World Aquaculture Society, 48(1). https://doi.org/10.1111/jwas.12343",Journal of the World Aquaculture Society,2017,United States of America,Yes,doi.org/10.1111/jwas.12345,Primary literature,Yes,No,No,No,No,Yes,Yes,No COI statement,Haliotis discus hannai,Land-based farm,"Basket, cage and/or net",3% spirulina,Algal or diatom meal,,,,Arthrospira sp. ,No,No supplement,"SGR, shell growth, weight gain, FCR",Growth performance parameter,No,Basal,Not applicable,
RP,S137,"Ju, Z. Y., Deng, D. F., Viljoen, C., & Forster, I. P. (2017). Effects of algae and shell pigment extract-supplemented diets on shell pigmentation and growth performance of Pacific abalone, Haliotis discus hannai. Journal of the World Aquaculture Society, 48(1). https://doi.org/10.1111/jwas.12343",Journal of the World Aquaculture Society,2017,United States of America,Yes,doi.org/10.1111/jwas.12349,Primary literature,Yes,No,No,No,No,Yes,Yes,No COI statement,Haliotis discus hannai,Land-based farm,"Basket, cage and/or net",3% spirulina,Algal or diatom meal,,,,Arthrospira sp. ,No,No supplement,survival,Survival,No,Basal,Not applicable,
RP,S137,"Ju, Z. Y., Deng, D. F., Viljoen, C., & Forster, I. P. (2017). Effects of algae and shell pigment extract-supplemented diets on shell pigmentation and growth performance of Pacific abalone, Haliotis discus hannai. Journal of the World Aquaculture Society, 48(1). https://doi.org/10.1111/jwas.12343",Journal of the World Aquaculture Society,2017,United States of America,Yes,doi.org/10.1111/jwas.12353,Primary literature,Yes,No,No,No,No,Yes,Yes,No COI statement,Haliotis discus hannai,Land-based farm,"Basket, cage and/or net",3% spirulina,Algal or diatom meal,,,,Arthrospira sp. ,No,No supplement,Abnormal shell colour,Colour,No,Basal,Not applicable,
RP,S137,"Ju, Z. Y., Deng, D. F., Viljoen, C., & Forster, I. P. (2017). Effects of algae and shell pigment extract-supplemented diets on shell pigmentation and growth performance of Pacific abalone, Haliotis discus hannai. Journal of the World Aquaculture Society, 48(1). https://doi.org/10.1111/jwas.12343",Journal of the World Aquaculture Society,2017,United States of America,Yes,doi.org/10.1111/jwas.12357,Primary literature,Yes,No,No,No,No,Yes,Yes,No COI statement,Haliotis discus hannai,Land-based farm,"Basket, cage and/or net",3% spirulina,Algal or diatom meal,,,,Arthrospira sp. ,No,No supplement,Proximate composition and amino acid panel,Nutrient assimilation and digestability,No,Basal,Not applicable,
RP,S137,"Ju, Z. Y., Deng, D. F., Viljoen, C., & Forster, I. P. (2017). Effects of algae and shell pigment extract-supplemented diets on shell pigmentation and growth performance of Pacific abalone, Haliotis discus hannai. Journal of the World Aquaculture Society, 48(1). https://doi.org/10.1111/jwas.12343",Journal of the World Aquaculture Society,2017,United States of America,Yes,doi.org/10.1111/jwas.12343,Primary literature,Yes,No,No,No,No,Yes,Yes,No COI statement,Haliotis discus hannai,Land-based farm,"Basket, cage and/or net",3% pacific dulse,Algal or diatom meal,,,,Palmaria sp. ,No,No supplement,"SGR, shell growth, weight gain, FCR",Growth performance parameter,No,Basal,Not applicable,
RP,S137,"Ju, Z. Y., Deng, D. F., Viljoen, C., & Forster, I. P. (2017). Effects of algae and shell pigment extract-supplemented diets on shell pigmentation and growth performance of Pacific abalone, Haliotis discus hannai. Journal of the World Aquaculture Society, 48(1). https://doi.org/10.1111/jwas.12343",Journal of the World Aquaculture Society,2017,United States of America,Yes,doi.org/10.1111/jwas.12347,Primary literature,Yes,No,No,No,No,Yes,Yes,No COI statement,Haliotis discus hannai,Land-based farm,"Basket, cage and/or net",3% pacific dulse,Algal or diatom meal,,,,Palmaria sp. ,No,No supplement,survival,Survival,No,Basal,Not applicable,
RP,S137,"Ju, Z. Y., Deng, D. F., Viljoen, C., & Forster, I. P. (2017). Effects of algae and shell pigment extract-supplemented diets on shell pigmentation and growth performance of Pacific abalone, Haliotis discus hannai. Journal of the World Aquaculture Society, 48(1). https://doi.org/10.1111/jwas.12343",Journal of the World Aquaculture Society,2017,United States of America,Yes,doi.org/10.1111/jwas.12351,Primary literature,Yes,No,No,No,No,Yes,Yes,No COI statement,Haliotis discus hannai,Land-based farm,"Basket, cage and/or net",3% pacific dulse,Algal or diatom meal,,,,Palmaria sp. ,No,No supplement,Abnormal shell colour,Colour,No,Basal,Not applicable,
RP,S137,"Ju, Z. Y., Deng, D. F., Viljoen, C., & Forster, I. P. (2017). Effects of algae and shell pigment extract-supplemented diets on shell pigmentation and growth performance of Pacific abalone, Haliotis discus hannai. Journal of the World Aquaculture Society, 48(1). https://doi.org/10.1111/jwas.12343",Journal of the World Aquaculture Society,2017,United States of America,Yes,doi.org/10.1111/jwas.12355,Primary literature,Yes,No,No,No,No,Yes,Yes,No COI statement,Haliotis discus hannai,Land-based farm,"Basket, cage and/or net",3% pacific dulse,Algal or diatom meal,,,,Palmaria sp. ,No,No supplement,Proximate composition and amino acid panel,Nutrient assimilation and digestability,No,Basal,Not applicable,
RP,S137,"Ju, Z. Y., Deng, D. F., Viljoen, C., & Forster, I. P. (2017). Effects of algae and shell pigment extract-supplemented diets on shell pigmentation and growth performance of Pacific abalone, Haliotis discus hannai. Journal of the World Aquaculture Society, 48(1). https://doi.org/10.1111/jwas.12343",Journal of the World Aquaculture Society,2017,United States of America,Yes,doi.org/10.1111/jwas.12344,Primary literature,Yes,No,No,No,No,Yes,Yes,No COI statement,Haliotis discus hannai,Land-based farm,"Basket, cage and/or net",3% Porphyra,Algal or diatom meal,,,,Porphyra sp. ,No,No supplement,"SGR, shell growth, weight gain, FCR",Growth performance parameter,No,Basal,Not applicable,
RP,S137,"Ju, Z. Y., Deng, D. F., Viljoen, C., & Forster, I. P. (2017). Effects of algae and shell pigment extract-supplemented diets on shell pigmentation and growth performance of Pacific abalone, Haliotis discus hannai. Journal of the World Aquaculture Society, 48(1). https://doi.org/10.1111/jwas.12343",Journal of the World Aquaculture Society,2017,United States of America,Yes,doi.org/10.1111/jwas.12348,Primary literature,Yes,No,No,No,No,Yes,Yes,No COI statement,Haliotis discus hannai,Land-based farm,"Basket, cage and/or net",3% Porphyra,Algal or diatom meal,,,,Porphyra sp. ,No,No supplement,survival,Survival,No,Basal,Not applicable,
RP,S137,"Ju, Z. Y., Deng, D. F., Viljoen, C., & Forster, I. P. (2017). Effects of algae and shell pigment extract-supplemented diets on shell pigmentation and growth performance of Pacific abalone, Haliotis discus hannai. Journal of the World Aquaculture Society, 48(1). https://doi.org/10.1111/jwas.12343",Journal of the World Aquaculture Society,2017,United States of America,Yes,doi.org/10.1111/jwas.12352,Primary literature,Yes,No,No,No,No,Yes,Yes,No COI statement,Haliotis discus hannai,Land-based farm,"Basket, cage and/or net",3% Porphyra,Algal or diatom meal,,,,Porphyra sp. ,No,No supplement,Abnormal shell colour,Colour,No,Basal,Not applicable,
RP,S137,"Ju, Z. Y., Deng, D. F., Viljoen, C., & Forster, I. P. (2017). Effects of algae and shell pigment extract-supplemented diets on shell pigmentation and growth performance of Pacific abalone, Haliotis discus hannai. Journal of the World Aquaculture Society, 48(1). https://doi.org/10.1111/jwas.12343",Journal of the World Aquaculture Society,2017,United States of America,Yes,doi.org/10.1111/jwas.12356,Primary literature,Yes,No,No,No,No,Yes,Yes,No COI statement,Haliotis discus hannai,Land-based farm,"Basket, cage and/or net",3% Porphyra,Algal or diatom meal,,,,Porphyra sp. ,No,No supplement,Proximate composition and amino acid panel,Nutrient assimilation and digestability,No,Basal,Not applicable,
